tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Mid,TenureGroup_Long,AvgMonthlySpend,NumServices,ContractOneYr_MonthlyCharges,ContractTwoYr_MonthlyCharges,Fiber_TotalCharges,PaperlessBilling_MonthlyCharges,Churn
-0.9109613101984924,-0.31779183695069496,-0.774164281952812,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,52.835,4,-0.0,-0.0,-0.0,-0.0,1
-0.46303730927815856,0.8404806721650927,-0.18498748699192968,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,88.70952380952382,3,0.0,0.0,-0.18498748699192968,0.8404806721650927,0
-1.2774445836787656,-0.8346107040023594,-0.9899154337997889,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,39.65,4,-0.0,-0.0,-0.0,-0.8346107040023594,1
-0.8295205827584317,-1.4943441130683104,-0.9181308271079157,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,16.854166666666668,6,-1.4943441130683104,-0.0,-0.0,-0.0,0
-1.2774445836787656,-1.4827115340671475,-0.9985242888458623,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,20.15,6,-0.0,-0.0,-0.0,-0.0,1
1.0436161483629645,-0.1615829189350795,0.5400105518112329,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,60.432758620689654,4,-0.0,-0.1615829189350795,0.0,-0.1615829189350795,0
0.6771328748826912,-0.17155370093607614,0.30390718367584674,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,60.61836734693878,3,-0.0,-0.0,0.0,-0.0,0
-0.0965540357978854,-0.31446824295036285,-0.3316912065719389,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,51.019999999999996,4,-0.0,-0.0,-0.0,-0.31446824295036285,0
0.5956921474426305,1.1495749141959914,1.0892334297634156,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,101.04574468085106,3,0.0,0.0,1.0892334297634156,1.1495749141959914,1
-1.2774445836787656,-1.1486903370337564,-0.9940874173990399,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,30.2,5,-0.0,-0.0,-0.0,-0.0,1
1.6137012404433893,0.8471278601657574,1.804563062130219,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,88.46458333333334,0,0.0,0.8471278601657574,0.0,0.8471278601657574,0
-0.62591876415828,-0.0020504069191315333,-0.5248385954261489,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,64.3,4,-0.0,-0.0,-0.0,-0.0020504069191315333,1
1.5729808767233588,1.0498670941860242,1.9800512611463297,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,95.30915492957746,2,0.0,1.0498670941860242,1.9800512611463297,1.0498670941860242,0
-1.2367242199587352,1.0216165451832002,-0.9272253098745368,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,90.825,3,0.0,0.0,-0.9272253098745368,1.0216165451832002,0
-0.21871512695797646,0.046141706085686136,-0.17988839592617856,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,69.42407407407407,2,0.046141706085686136,0.0,-0.0,0.0,0
-1.2774445836787656,-1.481049737066981,-0.9985022148585647,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,20.2,6,-0.0,-0.0,-0.0,-0.0,0
-1.2774445836787656,-0.6484894399837535,-0.9874431472224551,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.25,6,-0.0,-0.0,-0.0,-0.0,0
1.6137012404433893,1.1678546811978192,2.1940585679967946,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,100.71805555555555,2,0.0,1.1678546811978192,2.1940585679967946,0.0,0
-1.1145631287986442,0.16412929309748078,-0.8675151742344638,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,63.379999999999995,6,0.0,0.0,-0.8675151742344638,0.16412929309748078,1
0.5549717837226001,0.33363258711442517,0.5590824768363802,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,77.13695652173914,5,0.0,0.0,0.5590824768363802,0.33363258711442517,0
0.06632741908223598,1.3822264942192488,0.559501882595035,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,104.38970588235294,2,0.0,0.0,0.559501882595035,1.3822264942192488,1
-0.8702409464784621,1.099721004191008,-0.5194083945509333,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,100.4909090909091,3,0.0,0.0,-0.5194083945509333,1.099721004191008,1
-0.9109613101984924,-0.5055748979694671,-0.79740819057721,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,47.57,5,-0.5055748979694671,-0.0,-0.0,-0.0,0
1.5322605130033284,0.14751132309581955,1.1436237344647615,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,69.605,3,0.0,0.14751132309581955,0.0,0.14751132309581955,0
-0.62591876415828,-1.462769970065154,-0.82277120198218,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,24.602941176470587,6,-1.462769970065154,-0.0,-0.0,-0.0,0
1.247217966963116,0.5014740841312035,1.1388116052338793,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,77.16587301587302,1,0.0,0.5014740841312035,0.0,0.5014740841312035,0
-0.7888002190384014,0.3801629031190768,-0.5741298090617433,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,75.49615384615385,2,0.0,0.0,-0.0,0.3801629031190768,0
0.6771328748826912,0.6560212051466532,0.7173088177857488,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,79.72857142857143,5,0.0,0.0,0.7173088177857488,0.6560212051466532,0
-1.2367242199587352,-0.5155456799704636,-0.9645965703694143,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,48.5,5,-0.0,-0.0,-0.0,-0.0,0
-1.2367242199587352,0.5280628361338618,-0.9437808003477547,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,72.075,5,0.0,0.0,-0.9437808003477547,0.5280628361338618,1
0.7992939660427822,0.4981504901308714,0.8546531667515656,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,81.11153846153846,2,0.0,0.4981504901308714,0.0,0.4981504901308714,0
1.4915401492832983,-0.020330173920958795,0.8706788815296407,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,61.6536231884058,3,-0.0,-0.020330173920958795,0.0,-0.020330173920958795,0
0.43281069256250915,0.8471278601657574,0.687310269048278,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,89.27325581395348,4,0.0,0.0,0.687310269048278,0.8471278601657574,0
-0.7073594915983407,1.141265929195161,-0.3776933961001872,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,95.09333333333333,2,0.0,0.0,-0.3776933961001872,1.141265929195161,1
-0.30015585439803716,0.1574821050968162,-0.23366062898319062,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,70.10600000000001,3,0.0,0.0,-0.0,0.1574821050968162,0
-0.9924020376385531,0.5280628361338618,-0.7278309826150992,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,79.1625,5,0.0,0.0,-0.7278309826150992,0.5280628361338618,1
1.125056875803025,0.33529438411459117,0.9599681601485298,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,74.27250000000001,1,0.33529438411459117,0.0,0.0,0.33529438411459117,0
-0.5851984004382496,1.0199547481830342,-0.2337047769577859,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,97.36388888888888,4,0.0,0.0,-0.2337047769577859,1.0199547481830342,1
1.247217966963116,1.1595456961969886,1.7788468669284871,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,100.17777777777778,3,1.1595456961969886,0.0,1.7788468669284871,1.1595456961969886,0
1.369379058123207,1.4520219682262263,2.116645094544028,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,107.21742424242424,1,1.4520219682262263,0.0,2.116645094544028,1.4520219682262263,0
0.06632741908223598,-1.3231790220511994,-0.612604768921502,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,26.302941176470586,6,-0.0,-1.3231790220511994,-0.0,-0.0,0
1.6137012404433893,1.42044782522307,2.4598293750601874,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,109.07916666666667,2,0.0,1.42044782522307,2.4598293750601874,1.42044782522307,0
0.5956921474426305,1.1877962451998125,1.070669206446114,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,100.15106382978725,3,0.0,0.0,1.070669206446114,1.1877962451998125,0
1.125056875803025,0.8354952811645946,1.398953545536378,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,90.845,4,0.0,0.0,1.398953545536378,0.8354952811645946,0
1.6137012404433893,-0.7531826509942192,0.3002429017844411,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,41.138888888888886,3,-0.0,-0.7531826509942192,0.0,-0.0,0
-0.5851984004382496,-0.34438058895335305,-0.5848798408756862,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,53.172222222222224,4,-0.34438058895335305,-0.0,-0.0,-0.34438058895335305,0
-0.9516816739185228,0.9850570111795457,-0.6289615935090412,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,95.25,4,0.0,0.0,-0.6289615935090412,0.0,1
-1.1960038562387048,0.3502505571160864,-0.8996548997398044,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,81.36666666666666,2,0.0,0.0,-0.0,0.3502505571160864,0
0.5956921474426305,0.46989994112804756,0.6041354849108307,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,77.66702127659575,5,0.46989994112804756,0.0,0.6041354849108307,0.46989994112804756,0
-0.055833672077855064,0.47987072312904416,0.09504311586572828,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,80.55483870967741,1,0.0,0.47987072312904416,0.0,0.0,0
0.7178532386027215,-1.4827115340671475,-0.5964466102196411,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,18.618,6,-0.0,-1.4827115340671475,-0.0,-0.0,0
-0.9109613101984924,0.5014740841312035,-0.6156730531558716,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,88.735,4,0.0,0.0,-0.6156730531558716,0.5014740841312035,0
-1.2774445836787656,-0.5221928679711283,-0.9857655241878356,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,49.05,5,-0.0,-0.0,-0.0,-0.0,0
0.7992939660427822,-1.4744025490663168,-0.5259202208037324,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,20.974038461538463,6,-1.4744025490663168,-0.0,-0.0,-1.4744025490663168,0
1.2879383306831464,1.5567151792366918,2.1266446107898513,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,110.921875,1,0.0,1.5567151792366918,2.1266446107898513,1.5567151792366918,0
1.2064976032430856,-1.3464441800535252,-0.3784880596429018,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,22.97741935483871,6,-0.0,-1.3464441800535252,-0.0,-1.3464441800535252,0
-1.1960038562387048,-0.00869759491979612,-0.9291015987948348,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,59.13333333333333,3,-0.0,-0.0,-0.0,-0.00869759491979612,0
0.9621754209229036,1.5201556452330371,1.7030447945484464,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,109.63392857142857,1,1.5201556452330371,0.0,1.7030447945484464,0.0,0
0.5549717837226001,-0.3028356639492,0.1796527091775211,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,58.45326086956521,5,-0.3028356639492,-0.0,0.0,-0.0,0
-0.9924020376385531,-0.33607160395252245,-0.7945164982412213,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,60.28125,4,-0.0,-0.0,-0.0,-0.0,0
-0.0965540357978854,0.3319707901142591,-0.07532391809733362,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,70.37666666666668,2,0.0,0.0,-0.0,0.3319707901142591,0
0.5142514200025698,-1.2916048790480432,-0.4703158468010176,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,27.035555555555554,6,-1.2916048790480432,-0.0,-0.0,-1.2916048790480432,0
-1.2774445836787656,0.48485611412954227,-0.9723886878854755,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,79.35,5,0.0,0.0,-0.9723886878854755,0.48485611412954227,1
-0.8702409464784621,-0.47233895796614456,-0.7578295313525703,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,51.39545454545455,3,-0.0,-0.0,-0.0,-0.0,0
-1.0331224013585834,0.34526516611558833,-0.7880488199630175,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,70.98571428571428,5,0.0,0.0,-0.7880488199630175,0.34526516611558833,1
0.3920903288424788,1.2974748472107767,0.9030834948825526,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,103.03571428571429,1,0.0,0.0,0.9030834948825526,1.2974748472107767,0
0.6771328748826912,-1.4827115340671475,-0.5777057950039584,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,19.864285714285714,6,-0.0,-1.4827115340671475,-0.0,-1.4827115340671475,0
-0.9516816739185228,1.1479131171958254,-0.6018105891329637,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,102.08333333333333,3,0.0,0.0,-0.6018105891329637,1.1479131171958254,0
0.10704778280226633,-0.08680205392760396,-0.029343802556382977,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,63.29857142857142,4,-0.08680205392760396,-0.0,-0.0,-0.08680205392760396,0
0.6364125111626608,-1.4660935640654862,-0.5407760142550334,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,22.020833333333332,6,-0.0,-1.4660935640654862,-0.0,-0.0,0
0.5549717837226001,-1.4893587220678117,-0.5981242332542606,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,20.15434782608696,6,-0.0,-1.4893587220678117,-0.0,-1.4893587220678117,0
-0.13727439951791576,-1.0307027500219619,-0.5618566721242643,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,34.80172413793103,5,-0.0,-0.0,-0.0,-0.0,0
-0.0965540357978854,0.574593152138513,0.12727113732025933,True,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,85.67333333333333,4,0.0,0.0,0.12727113732025933,0.0,0
-1.2774445836787656,0.3303089931140931,-0.9744415687041545,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,74.7,5,0.0,0.0,-0.9744415687041545,0.0,0
1.369379058123207,0.6394032351449919,1.5153055325821543,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,86.57954545454545,1,0.0,0.6394032351449919,0.0,0.6394032351449919,0
1.3286586944031769,1.5384354122348645,2.130176448757471,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,109.33846153846154,1,0.0,0.0,2.130176448757471,1.5384354122348645,0
1.6137012404433893,1.2010906212011416,2.2855993933200414,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,103.59791666666666,2,0.0,1.2010906212011416,2.2855993933200414,1.2010906212011416,0
-0.8295205827584317,0.47156173812821356,-0.5980138633177725,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,77.27916666666667,5,0.0,0.0,-0.5980138633177725,0.47156173812821356,1
1.5729808767233588,0.06940686408801149,1.0890347638777371,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,66.8830985915493,3,0.06940686408801149,0.0,0.0,0.06940686408801149,0
-1.1145631287986442,-1.4527991880641573,-0.957157636650115,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,22.77,6,-0.0,-0.0,-0.0,-0.0,1
0.7992939660427822,-1.4544609850643233,-0.5186137310082188,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,21.292307692307695,6,-0.0,-1.4544609850643233,-0.0,-0.0,0
-0.30015585439803716,1.1213243651931677,0.10268071547070626,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,100.58,2,0.0,0.0,0.10268071547070626,1.1213243651931677,1
-1.2774445836787656,-1.481049737066981,-0.9985022148585647,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,20.2,6,-0.0,-0.0,-0.0,-0.0,0
-1.2774445836787656,-1.505976692069473,-0.9988333246680291,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,19.45,6,-0.0,-0.0,-0.0,-0.0,0
0.22920887396235737,1.0049985751815391,0.5843792662794571,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,94.88421052631578,3,1.0049985751815391,0.0,0.5843792662794571,0.0,0
1.369379058123207,-0.6385186579827569,0.3290494552078404,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,45.86742424242424,3,-0.6385186579827569,-0.0,0.0,-0.0,0
1.4508197855632678,1.503537675231376,2.3530574985015806,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,111.93897058823529,1,0.0,1.503537675231376,2.3530574985015806,1.503537675231376,1
-1.1145631287986442,-1.3447823830533592,-0.9631838351823664,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,20.04,6,-0.0,-0.0,-0.0,-0.0,0
1.6137012404433893,1.3091074262119398,2.216728552951454,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,101.43125,2,1.3091074262119398,0.0,2.216728552951454,1.3091074262119398,0
